"id","listing_url","name","host_id","street","property_type","room_type","accommodates","bedrooms","beds","amenities","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy"
"8014383","https://www.airbnb.com/rooms/8014383","Boston South End Niche (M327) Short notice deals","32532791","West Newton Street, Boston, MA 02118, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron}","6","80","8","8","10","9","10","8","f","strict"
"8014642","https://www.airbnb.com/rooms/8014642","Nice bedroom in a shared apt.","17549955","Centre Street, Boston, MA 02119, United States","House","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}","2","70","8","6","8","8","7","7","f","strict"
"8014683","https://www.airbnb.com/rooms/8014683","One-Bed Condo (Downtown Boston)","24123098","Essex Street, Boston, MA 02111, United States","Condominium","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}","2","100","10","10","10","10","9","10","f","moderate"
"8014950","https://www.airbnb.com/rooms/8014950","Sun-drenched & Airy Apt, near T","42231579","Chestnut Hill Avenue, Boston, MA 02135, United States","Apartment","Entire home/apt","3","1","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","7","86","8","8","9","10","9","8","f","strict"
"8015793","https://www.airbnb.com/rooms/8015793","Brilliant Former Brewery Apartment","962698","Terrace Street, Roxbury Crossing, MA 02120, United States","Loft","Entire home/apt","4","2","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}","1","100","","8","","10","","","f","moderate"
"801680","https://www.airbnb.com/rooms/801680","**$125 Special!  Bostons Best!!!**","8229","Centre Pl, Boston, MA 02119, United States","Apartment","Entire home/apt","4","1","1","{""Wireless Internet"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","23","95","10","10","10","9","8","9","f","strict"
"801722","https://www.airbnb.com/rooms/801722","$99 Special!!  Historic Comfort","8229","Centre Pl, Boston, MA 02119, United States","House","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}","14","94","10","10","10","9","8","9","f","strict"
"8025718","https://www.airbnb.com/rooms/8025718","Columbus Avenue By Maverick, Six","22348222","Columbus Avenue, Boston, MA 02116, United States","Apartment","Entire home/apt","2","0","1","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","3","93","9","10","9","10","10","9","f","strict"
"8029788","https://www.airbnb.com/rooms/8029788","Minutes From Fenway","42396951","Bellvista Road, Boston, MA 02134, United States","Apartment","Entire home/apt","3","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}","1","100","10","8","10","10","8","8","f","flexible"
"8034092","https://www.airbnb.com/rooms/8034092","Private room priced Sept 1-one year or end of May","30489899","Blaine Street, Boston, MA 02134, United States","House","Private room","1","1","1","{""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","4","65","8","7","9","9","6","7","f","strict"
"8036024","https://www.airbnb.com/rooms/8036024","Upscale Faneuil Hall / N. End Oasis","42431392","North Washington Street, Boston, MA 02114, United States","Condominium","Entire home/apt","3","1","2","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}","84","97","10","10","10","10","10","9","f","strict"
"8048838","https://www.airbnb.com/rooms/8048838","Condo in Back Bay","31233940","Commonwealth Avenue, Boston, MA 02115, United States","Condominium","Entire home/apt","2","1","1","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}","1","100","10","10","10","10","10","10","f","flexible"
"8052494","https://www.airbnb.com/rooms/8052494","One-bedroom Apartment Beacon Hill","42525742","Myrtle Street, Boston, MA 02114, United States","Apartment","Entire home/apt","2","1","2","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}","2","100","9","9","10","10","10","10","f","flexible"
"8052617","https://www.airbnb.com/rooms/8052617","Convention Cent- 10 min walk! BEST!","21184200","E Street, Boston, MA 02127, United States","Condominium","Entire home/apt","6","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","62","92","10","9","10","10","10","9","f","strict"
"8055839","https://www.airbnb.com/rooms/8055839","Updated South Boston Condo","39621923","D Street, Boston, MA 02127, United States","Apartment","Entire home/apt","4","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}","5","88","9","8","10","10","8","8","t","flexible"
"8063815","https://www.airbnb.com/rooms/8063815","Luxury 1BR in Boston Fenway","30283594","Brookline Avenue, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}","0","","","","","","","","f","strict"
"8063870","https://www.airbnb.com/rooms/8063870","Lux 1BR by Fenway w/WiFi","9419684","Fenway Triangle Trilogy, 180 Brookline Avenue, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","2","70","6","10","10","8","10","6","f","moderate"
"8064980","https://www.airbnb.com/rooms/8064980","clean room steps to subway&airport","16284736","Chelsea Street, Boston, MA 02128, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}","5","92","10","10","10","10","10","9","f","flexible"
"8065282","https://www.airbnb.com/rooms/8065282","Save $$, walk to airport & train","16284736","Chelsea Street, Boston, MA 02128, United States","Apartment","Entire home/apt","4","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","71","95","10","10","10","10","9","9","t","moderate"
"8067585","https://www.airbnb.com/rooms/8067585","Friendly Resting Spot/Great Transit","27756951","Boynton St., Jamaica Plain, MA 02130, United States","Apartment","Private room","2","1","1","{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron}","13","98","10","10","10","10","10","10","f","moderate"
"8081935","https://www.airbnb.com/rooms/8081935","Boston Fennway lux 1br apt.","30283594","Boylston Street, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}","0","","","","","","","","f","strict"
"8082512","https://www.airbnb.com/rooms/8082512","Columbus Ave By Maverick,ThirtyFour","22348222","Columbus Avenue, Boston, MA 02116, United States","Apartment","Entire home/apt","2","0","1","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","1","100","10","10","10","10","10","10","f","strict"
"8085906","https://www.airbnb.com/rooms/8085906","Luxury 1BR at Boston Fenway Area","30283594","Boylston Street, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}","0","","","","","","","","f","strict"
"8088370","https://www.airbnb.com/rooms/8088370","Ballroom turned loft apartment!","21406929","West Newton Street, Boston, MA 02118, United States","Loft","Shared room","1","1","1","{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}","14","93","9","9","9","9","10","9","f","flexible"
"8090623","https://www.airbnb.com/rooms/8090623","Beacon Hill, Guestroom with private bath","42726977","Pinckney Street, Boston, MA 02114, United States","Condominium","Private room","2","1","1","{TV,""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","32","94","10","9","10","10","10","9","f","strict"
"8096900","https://www.airbnb.com/rooms/8096900","Spacious South End Apartment","39652496","East Brookline Street, Boston, MA 02118, United States","Apartment","Entire home/apt","4","2","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","6","90","10","10","10","10","9","9","f","moderate"
"8097453","https://www.airbnb.com/rooms/8097453","Luxury 1BR Boston Apt in Fenway","30283594","Brookline Avenue, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}","1","100","10","10","10","10","2","2","f","strict"
"8097903","https://www.airbnb.com/rooms/8097903","[1909-2N]2BR -The Victor-North End","25188","Beverly Street, Boston, MA 02114, United States","Apartment","Entire home/apt","4","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}","1","80","6","10","8","10","10","8","f","super_strict_30"
"8099266","https://www.airbnb.com/rooms/8099266","Lux Furnished 1BR in Boston Fenway","30283594","Brookline Ave, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}","0","","","","","","","","f","strict"
"8112652","https://www.airbnb.com/rooms/8112652","Boston University Harvard MIT 2RR","30489899","Blaine Street, Boston, MA 02134, United States","House","Private room","1","1","1","{Internet,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","4","95","10","9","10","10","8","9","f","strict"
"8116523","https://www.airbnb.com/rooms/8116523","Brownstone in heart of Back Bay","42431392","Beacon Street, Boston, MA 02116, United States","Townhouse","Entire home/apt","3","1","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}","77","91","9","9","10","10","10","9","f","strict"
"8118718","https://www.airbnb.com/rooms/8118718","Cozy room near airport &  city","17409171","Cottage Street, Boston, MA 02128, United States","Apartment","Private room","2","1","1","{TV,Internet,""Wireless Internet"",""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}","12","97","10","10","10","10","9","10","f","flexible"
"8131907","https://www.airbnb.com/rooms/8131907","High Rise Seaport Apartment","42941679","Park Lane, Boston, MA 02210, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}","14","93","9","9","10","10","10","9","f","flexible"
"8133752","https://www.airbnb.com/rooms/8133752","1850 Greek Revival House #1","42952459","Old Morton Street, Boston, MA 02126, United States","House","Private room","2","1","1","{TV,""Wireless Internet"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}","9","100","10","10","10","10","10","10","f","strict"
"8134231","https://www.airbnb.com/rooms/8134231","2 bed, great location w/parking!","93916","Chelsea Street, Boston, MA 02128, United States","Apartment","Entire home/apt","6","2","3","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","2","100","10","10","10","10","10","10","f","moderate"
"8141545","https://www.airbnb.com/rooms/8141545","1BR Furnished apt in Boston Fenway","30283594","Brookline Ave, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}","0","","","","","","","","f","strict"
